ship_date,origin_zip,dest_zip,origin_zone,dest_zone,carrier,service_level,package_weight_lbs,package_length_in,package_width_in,package_height_in,transit_time_days,shipping_cost_usd
2023-01-06,48028,80050,7,4,USPS,Priority,0.74,6.1,6.5,3.0,4.9,18.3
2023-01-06,20088,83066,8,2,DHL,Overnight,3.62,4.0,4.6,4.1,3.0,213.57
2023-01-06,70084,99039,7,4,Amazon_Logistics,Ground,1.34,10.5,5.5,6.3,5.0,17.54
2023-01-06,30071,30067,7,7,LaserShip,Priority,0.74,9.0,3.4,5.8,2.2,12.13
2023-01-06,90030,80045,4,4,USPS,Priority,8.08,9.1,5.5,2.0,3.7,15.43
2023-01-07,97085,90053,5,4,OnTrac,Priority,13.16,14.2,7.6,3.3,3.3,31.78
2023-01-07,30076,97070,7,5,LaserShip,Ground,0.73,5.1,3.7,4.8,4.8,10.71
2023-01-07,55013,99032,5,4,Amazon_Logistics,Overnight,3.21,8.4,4.7,5.0,1.0,72.57
2023-01-07,10044,55014,8,5,Amazon_Logistics,Express,2.39,7.7,3.6,3.5,,37.42
2023-01-07,10011,90084,8,4,DHL,Priority,19.1,7.6,6.9,3.6,,73.28
2023-01-07,60044,33047,6,8,UPS,Ground,2.1,7.6,4.3,3.3,2.8,13.13
2023-01-07,10077,80038,8,4,UPS,Priority,9.67,7.6,4.7,4.1,2.9,32.47
2023-01-07,90060,10021,4,8,OnTrac,Express,1.46,8.6,5.2,5.0,5.1,39.41
2023-01-07,48096,50030,7,5,OnTrac,Express,1.93,5.6,7.4,4.5,2.6,27.6
2023-01-07,33056,55055,8,5,OnTrac,Ground,7.8,10.5,7.4,6.0,6.8,29.85
2023-01-07,90086,80046,4,4,FedEx,Priority,0.86,6.7,4.5,4.1,1.3,17.7
2023-01-07,20090,48064,8,7,Regional_Express,Priority,0.53,7.3,5.7,2.5,3.7,13.82
2023-01-08,60021,60026,6,6,DHL,Priority,0.85,5.9,4.2,2.7,2.0,17.55
2023-01-08,90093,90046,4,4,DHL,Priority,1.55,7.4,6.3,2.8,1.7,
2023-01-08,90048,20058,4,8,DHL,Ground,3.86,10.4,5.6,2.1,5.7,25.65
2023-01-08,70071,33026,7,8,FedEx,Ground,1.58,6.8,3.9,5.5,3.2,14.06
2023-01-08,50049,10024,5,8,DHL,Ground,7.51,9.1,3.0,9.1,,32.61
2023-01-08,40057,10025,6,8,USPS,Ground,7.87,7.7,6.3,4.4,6.1,15.63
2023-01-08,70023,99063,7,4,DHL,Ground,0.2,7.6,3.8,4.2,4.9,18.16
2023-01-08,90089,10047,4,8,LaserShip,Overnight,0.55,6.6,6.4,2.9,,78.75
2023-01-08,97078,80061,5,4,Amazon_Logistics,Express,0.83,5.0,4.5,4.6,2.1,25.05
2023-01-08,55063,20010,5,8,USPS,Ground,1.6,4.7,4.0,2.8,5.0,15.11
2023-01-09,90091,10039,4,8,DHL,Overnight,0.97,8.9,4.5,4.4,1.3,98.22
2023-01-09,90082,60083,4,6,Regional_Express,Priority,2.24,4.9,6.3,3.2,3.9,18.82
2023-01-09,90041,90021,4,4,OnTrac,Priority,2.12,4.9,4.2,3.1,2.9,13.85
2023-01-09,90052,99026,4,4,Regional_Express,Ground,5.09,7.9,3.9,2.5,3.4,14.25
2023-01-09,60020,33058,6,8,Amazon_Logistics,Ground,5.52,11.6,4.4,5.6,4.2,14.15
2023-01-09,40095,83058,6,2,USPS,Ground,4.44,9.6,4.3,2.1,4.9,18.04
2023-01-09,30091,60049,7,6,LaserShip,Express,0.41,5.7,4.3,2.7,1.9,24.1
2023-01-09,90034,20076,4,8,Amazon_Logistics,Ground,13.14,8.8,9.6,8.0,5.2,32.63
2023-01-09,40067,10089,6,8,DHL,Priority,4.99,7.2,7.3,2.7,3.0,33.98
2023-01-09,33013,33057,8,8,OnTrac,Express,0.72,5.1,4.3,2.1,2.9,20.01
2023-01-09,48071,14047,7,7,DHL,Express,3.58,10.0,3.1,6.7,2.0,34.22
2023-01-09,60096,40027,6,6,Regional_Express,Ground,1.76,8.6,4.3,6.6,3.9,9.94
2023-01-09,50070,80014,5,4,FedEx,Ground,1.34,5.2,5.3,2.5,3.7,15.14
2023-01-09,80069,60039,4,6,DHL,Priority,2.55,6.1,6.3,5.4,2.4,27.43
2023-01-09,97082,99067,5,4,LaserShip,Ground,1.07,6.0,5.2,3.3,3.6,10.9
2023-01-09,90074,80063,4,4,OnTrac,Priority,1.28,6.7,5.3,4.1,1.7,13.94
2023-01-09,55087,30015,5,7,Regional_Express,Express,1.22,5.9,7.0,4.5,2.2,27.46
2023-01-09,20069,90078,8,4,Regional_Express,Overnight,2.31,10.6,5.3,3.2,1.0,89.91
2023-01-09,10013,10023,8,8,UPS,Priority,0.8,4.8,6.9,3.9,1.7,14.28
2023-01-09,10029,20041,8,8,DHL,Overnight,1.47,5.9,6.3,3.6,1.2,92.77
2023-01-09,90079,70023,4,7,FedEx,Ground,0.81,4.5,4.4,3.8,4.5,16.27
2023-01-09,20012,90033,8,4,OnTrac,Overnight,0.69,4.1,3.0,2.7,1.0,79.72
2023-01-09,50027,40048,5,6,DHL,Priority,1.22,6.9,5.3,5.8,3.1,23.86
2023-01-09,97032,90041,5,4,LaserShip,Ground,2.24,4.0,6.0,3.5,4.6,11.89
2023-01-09,40020,30026,6,7,USPS,Express,0.54,4.8,5.5,3.1,1.9,23.21
2023-01-09,48031,90086,7,4,LaserShip,Overnight,1.77,5.9,6.9,5.7,1.6,73.85
2023-01-09,40056,33039,6,8,OnTrac,Priority,1.99,4.5,7.1,3.5,3.8,20.6
2023-01-09,30034,55057,7,5,FedEx,Ground,1.13,5.4,4.3,3.6,3.5,16.25
2023-01-09,05068,83025,8,2,FedEx,Ground,0.84,8.1,5.1,3.0,5.7,29.54
2023-01-09,83068,10036,2,8,UPS,Express,0.94,7.0,3.3,3.9,2.6,46.21
2023-01-09,10072,55045,8,5,Amazon_Logistics,Priority,0.23,5.0,5.7,2.5,2.8,16.11
2023-01-09,20076,90056,8,4,OnTrac,Express,2.12,4.3,6.1,5.2,3.2,36.82
2023-01-09,80045,90031,4,4,OnTrac,Ground,2.43,5.9,3.0,5.6,,12.0
2023-01-09,97031,60061,5,6,Amazon_Logistics,Ground,3.91,7.9,5.1,4.9,3.3,13.52
2023-01-09,10096,50046,8,5,UPS,Ground,1.56,5.6,3.8,3.9,4.5,15.32
2023-01-09,70094,80040,7,4,Regional_Express,Ground,16.15,8.8,5.3,2.0,6.0,24.61
2023-01-09,10055,30040,8,7,Regional_Express,Express,2.06,9.2,4.0,2.9,2.2,25.97
2023-01-09,90028,10084,4,8,Regional_Express,Overnight,4.06,8.2,7.5,2.2,2.4,120.49
2023-01-09,90069,70039,4,7,OnTrac,Ground,3.27,6.9,7.2,2.0,4.7,18.82
2023-01-09,55031,70093,5,7,USPS,Priority,2.38,4.2,4.0,3.6,3.0,16.56
2023-01-09,14057,10048,7,8,Amazon_Logistics,Express,6.98,4.0,5.6,3.1,1.9,33.69
2023-01-09,90021,20093,4,8,DHL,Express,0.76,6.2,5.2,2.5,3.5,45.03
2023-01-09,10079,20054,8,8,FedEx,Ground,11.04,10.0,7.7,5.9,3.1,26.55
2023-01-09,30076,10025,7,8,Amazon_Logistics,Ground,5.4,10.9,5.7,4.7,3.3,16.4
2023-01-09,33023,80080,8,4,OnTrac,Ground,1.52,4.0,6.0,3.4,4.6,19.55
2023-01-09,55052,14040,5,7,FedEx,Ground,0.52,6.5,5.1,5.1,3.3,19.01
2023-01-09,30078,83098,7,2,LaserShip,Ground,0.53,6.0,4.8,4.2,6.4,20.87
2023-01-09,70062,90090,7,4,DHL,Express,2.16,8.8,4.0,6.3,2.6,51.21
2023-01-09,50093,10082,5,8,Amazon_Logistics,Priority,1.85,6.2,6.7,5.1,2.8,15.56
2023-01-09,33052,48081,8,7,OnTrac,Ground,21.21,10.0,7.8,7.7,4.9,36.82
2023-01-09,90035,30036,4,7,UPS,Overnight,0.28,6.4,6.8,2.0,1.0,89.96
2023-01-09,40068,60056,6,6,Amazon_Logistics,Ground,0.98,10.4,5.8,2.3,1.8,10.25
2023-01-09,20055,60097,8,6,Amazon_Logistics,Overnight,3.09,7.3,3.9,6.0,1.2,62.48
2023-01-09,10037,70035,8,7,USPS,Priority,0.74,6.1,3.8,3.7,2.9,14.8
2023-01-09,60056,60073,6,6,FedEx,Express,0.62,4.0,6.9,2.8,1.4,25.85
2023-01-09,90066,90059,4,4,FedEx,Ground,0.72,5.5,3.6,3.2,2.1,13.76
2023-01-10,60082,80044,6,4,DHL,Ground,0.7,4.3,7.4,4.2,3.7,17.88
2023-01-10,20025,05056,8,8,OnTrac,Priority,6.51,4.3,3.2,5.3,2.4,12.83
2023-01-10,20031,50075,8,5,LaserShip,Express,2.7,8.0,5.7,3.9,2.6,25.09
2023-01-10,20051,20083,8,8,OnTrac,Priority,0.91,7.9,4.8,2.1,1.7,15.3
2023-01-10,10012,90052,8,4,DHL,Express,2.37,7.2,4.8,4.8,2.5,50.8
2023-01-10,14097,10075,7,8,DHL,Priority,5.7,9.0,3.8,8.0,3.2,30.43
2023-01-10,99060,60018,4,6,FedEx,Ground,2.55,7.6,4.5,5.6,3.6,21.4
2023-01-10,90080,20012,4,8,Regional_Express,Ground,1.02,4.0,4.9,2.9,4.1,19.22
2023-01-10,90093,60013,4,6,Amazon_Logistics,Ground,1.73,5.7,5.5,3.9,3.5,11.89
2023-01-10,40024,40050,6,6,FedEx,Overnight,0.12,8.5,5.9,2.0,1.0,63.67
2023-01-10,90098,55069,4,5,OnTrac,Ground,0.32,6.3,5.3,3.9,4.1,10.11
2023-01-10,20027,70069,8,7,DHL,Ground,1.41,5.6,4.5,6.2,4.7,19.15
2023-01-10,60076,10017,6,8,Amazon_Logistics,Express,0.46,6.1,5.1,2.9,2.0,21.1
2023-01-10,60072,50086,6,5,UPS,Ground,5.37,6.2,6.2,4.7,3.4,14.74
2023-01-10,30095,10065,7,8,Amazon_Logistics,Priority,5.59,5.7,8.8,2.0,3.0,20.73
2023-01-10,60046,10049,6,8,Regional_Express,Express,2.73,4.0,4.1,6.9,2.3,24.87
2023-01-10,33052,10039,8,8,Regional_Express,Overnight,0.47,4.8,3.6,4.6,1.1,51.14
2023-01-10,60049,60051,6,6,Regional_Express,Express,1.73,6.3,6.8,2.6,2.0,19.82
2023-01-10,30086,60096,7,6,OnTrac,Ground,0.65,7.3,4.0,2.0,4.2,11.49
2023-01-10,30084,90075,7,4,Amazon_Logistics,Overnight,1.47,4.0,5.5,2.6,1.0,89.32
2023-01-10,20071,90034,8,4,Regional_Express,Ground,2.07,8.8,5.6,5.5,5.5,19.55
2023-01-10,70082,90051,7,4,FedEx,Ground,0.72,5.0,4.0,2.1,5.6,21.57
2023-01-10,40057,30040,6,7,USPS,Ground,0.37,6.3,4.0,2.0,4.7,10.89
2023-01-10,10013,55025,8,5,DHL,Ground,9.69,10.2,9.0,6.6,5.2,34.59
2023-01-10,30083,80017,7,4,USPS,Express,1.11,6.0,4.6,2.0,2.3,26.91
2023-01-10,60080,90065,6,4,LaserShip,Overnight,5.54,8.8,5.8,3.2,1.8,91.88
2023-01-10,33040,60029,8,6,FedEx,Ground,2.42,5.1,6.1,6.8,,16.12
2023-01-10,05091,50093,8,5,DHL,Priority,1.0,4.0,4.0,2.8,3.3,
2023-01-10,90098,70044,4,7,DHL,Priority,0.36,4.0,4.9,2.6,3.1,23.68
2023-01-10,55092,30026,5,7,USPS,Ground,0.94,7.1,5.4,4.0,3.4,12.89
2023-01-10,60033,50035,6,5,UPS,Ground,1.11,6.0,4.0,3.6,3.2,13.74
2023-01-10,40060,10095,6,8,OnTrac,Priority,2.46,5.3,6.5,6.0,3.6,18.49
2023-01-10,90036,90089,4,4,USPS,Priority,0.54,5.4,5.1,5.6,2.3,10.89
2023-01-10,70090,05057,7,8,Regional_Express,Priority,2.81,8.6,7.1,5.9,4.0,15.69
2023-01-10,10091,60087,8,6,Amazon_Logistics,Ground,1.34,5.3,4.6,4.7,4.3,14.37
2023-01-10,14097,99070,7,4,FedEx,Ground,1.69,6.0,5.1,4.3,3.8,17.97
2023-01-10,48080,97040,7,5,OnTrac,Ground,0.84,6.0,4.2,2.0,4.8,12.55
2023-01-10,97093,48070,5,7,FedEx,Priority,2.75,5.8,4.1,7.2,1.7,25.04
2023-01-10,90094,30015,4,7,OnTrac,Ground,1.03,7.6,4.0,8.0,5.6,19.79
2023-01-10,10043,70038,8,7,FedEx,Ground,1.91,6.0,5.1,5.2,3.5,14.49
2023-01-10,10052,70041,8,7,Regional_Express,Priority,3.56,5.3,6.7,2.8,4.0,14.62
2023-01-10,10063,50052,8,5,FedEx,Express,5.15,7.6,5.7,7.4,1.5,55.12
2023-01-10,90049,40095,4,6,LaserShip,Priority,1.3,8.1,4.6,4.9,4.0,17.23
2023-01-11,60079,10097,6,8,UPS,Ground,1.85,4.4,4.9,2.0,3.3,12.17
2023-01-11,48038,30051,7,7,Regional_Express,Ground,0.57,4.2,3.8,2.9,3.4,9.23
2023-01-11,10066,30044,8,7,DHL,Priority,9.11,8.3,6.7,2.8,2.5,34.17
2023-01-11,80083,80052,4,4,FedEx,Ground,1.8,11.4,4.8,6.5,3.3,15.48
2023-01-11,55021,40031,5,6,LaserShip,Priority,0.61,7.0,3.9,3.9,2.8,11.78
2023-01-11,10035,50016,8,5,Regional_Express,Ground,3.66,8.1,6.2,3.1,6.2,16.65
2023-01-11,33047,55087,8,5,FedEx,Express,3.08,9.6,4.5,7.8,2.3,47.87
2023-01-11,20040,48052,8,7,DHL,Ground,0.47,4.1,3.2,5.7,4.3,13.39
2023-01-11,10069,55083,8,5,DHL,Overnight,3.61,11.2,5.9,5.5,2.0,136.42
2023-01-11,55073,70067,5,7,OnTrac,Ground,6.03,5.2,5.7,4.4,3.6,19.14
2023-01-11,30054,33049,7,8,DHL,Ground,0.35,6.6,4.5,5.3,4.6,14.69
2023-01-11,55026,60049,5,6,DHL,Priority,1.18,4.0,4.5,3.5,3.4,22.49
2023-01-11,30091,10082,7,8,DHL,Priority,24.0,13.5,8.9,8.3,3.2,47.56
2023-01-11,10061,10098,8,8,DHL,Express,3.42,4.1,5.0,5.0,2.3,37.13
2023-01-11,20085,60065,8,6,OnTrac,Ground,5.21,7.1,7.9,3.5,4.4,18.22
2023-01-11,10033,80063,8,4,Regional_Express,Ground,1.46,5.3,4.4,7.0,5.2,18.63
2023-01-11,10089,40087,8,6,DHL,Express,0.86,4.5,4.9,6.4,1.8,26.8
2023-01-11,83053,20022,2,8,USPS,Express,5.17,10.4,3.0,5.3,2.3,48.22
2023-01-11,60011,48029,6,7,Regional_Express,Priority,7.53,9.9,3.5,6.7,22.698217102488186,21.96
2023-01-11,10027,90061,8,4,UPS,Priority,0.32,8.8,6.3,3.5,3.1,23.72
2023-01-11,60016,70078,6,7,USPS,Ground,0.49,5.7,5.3,6.5,3.4,10.94
2023-01-11,10030,40030,8,6,OnTrac,Priority,2.49,7.1,4.2,5.9,3.7,17.16
2023-01-11,20050,90026,8,4,OnTrac,Ground,2.25,4.0,8.0,6.2,5.1,16.82
2023-01-11,90091,40028,4,6,USPS,Overnight,2.74,9.8,6.2,2.3,1.7,84.93
2023-01-11,90017,90062,4,4,FedEx,Priority,0.91,7.7,4.3,5.9,2.1,17.87
2023-01-11,48095,10059,7,8,OnTrac,Ground,1.29,8.0,6.4,2.3,,11.89
2023-01-11,30083,80015,7,4,UPS,Express,1.48,9.7,8.2,4.5,1.7,31.02
2023-01-11,10065,83066,8,2,USPS,Express,3.38,5.9,5.8,4.1,3.7,47.99
2023-01-11,60096,97040,6,5,FedEx,Ground,5.35,7.1,5.3,2.0,3.5,19.2
2023-01-11,10097,40039,8,6,UPS,Ground,2.05,6.0,5.7,5.6,3.2,16.98
2023-01-11,48028,70032,7,7,Regional_Express,Ground,0.64,5.8,5.2,2.0,3.1,8.39
2023-01-11,70085,90084,7,4,OnTrac,Priority,5.11,7.8,7.6,3.9,3.2,25.14
2023-01-11,70082,20024,7,8,LaserShip,Priority,3.49,7.6,4.3,4.8,2.9,16.62
2023-01-11,90049,20041,4,8,LaserShip,Ground,0.58,6.9,3.4,2.9,5.6,16.31
2023-01-11,97094,83049,5,2,DHL,Ground,1.44,7.2,4.4,5.5,3.9,21.26
2023-01-11,70037,70078,7,7,Amazon_Logistics,Overnight,1.31,4.0,6.9,3.8,1.0,54.86
2023-01-11,20080,70081,8,7,FedEx,Overnight,0.77,4.2,3.2,2.9,1.0,71.55
2023-01-11,20076,90070,8,4,LaserShip,Priority,2.21,10.0,3.6,5.5,3.3,29.33
2023-01-11,30059,55037,7,5,UPS,Ground,1.43,5.8,3.5,3.7,3.1,12.25
2023-01-11,33044,60051,8,6,LaserShip,Express,3.11,4.0,5.7,4.0,2.5,29.18
2023-01-11,20049,60060,8,6,Regional_Express,Express,1.48,8.7,5.9,2.0,2.4,30.17
2023-01-11,80039,20076,4,8,LaserShip,Express,0.77,6.2,3.0,5.8,3.3,
2023-01-11,60093,55032,6,5,OnTrac,Overnight,0.26,6.3,6.3,3.5,1.0,61.93
2023-01-11,20093,60028,8,6,Amazon_Logistics,Express,0.91,5.4,5.6,3.5,1.1,24.98
2023-01-11,90019,83069,4,2,USPS,Priority,0.57,6.3,5.1,4.3,2.9,15.27
2023-01-11,40067,70071,6,7,FedEx,Express,0.45,9.7,4.7,5.1,1.0,40.98
2023-01-11,99015,70010,4,7,Amazon_Logistics,Priority,3.25,6.9,5.7,3.1,2.6,22.44
2023-01-11,10056,40066,8,6,Amazon_Logistics,Ground,1.84,5.3,5.9,2.0,3.4,11.57
2023-01-12,33079,50096,8,5,USPS,Priority,2.97,7.2,6.5,7.3,3.3,
2023-01-12,10036,60011,8,6,OnTrac,Ground,4.91,9.5,9.0,8.7,3.7,16.36
2023-01-12,10078,20085,8,8,FedEx,Priority,1.53,6.2,4.8,2.9,1.6,17.14
2023-01-12,10039,33084,8,8,OnTrac,Ground,0.35,4.0,6.6,3.1,4.0,9.55
2023-01-12,10092,50029,8,5,UPS,Ground,1.69,4.0,5.4,7.5,4.9,17.16
2023-01-12,83027,30058,2,7,LaserShip,Express,2.08,8.7,4.2,6.3,3.4,38.45
2023-01-12,90082,40060,4,6,LaserShip,Overnight,0.78,4.0,3.0,2.8,2.4,69.96
2023-01-12,60029,30064,6,7,OnTrac,Ground,0.34,4.0,4.8,2.0,3.8,10.22
2023-01-12,90027,80083,4,4,FedEx,Express,5.49,9.0,5.6,6.6,1.4,37.55
2023-01-12,30067,60043,7,6,LaserShip,Priority,0.37,5.7,6.4,2.0,2.9,14.31
2023-01-12,33026,60015,8,6,UPS,Priority,0.53,6.2,3.2,2.0,3.2,16.48
2023-01-12,99065,33049,4,8,UPS,Ground,0.55,7.1,5.7,2.0,4.4,17.36
2023-01-12,83031,70076,2,7,USPS,Ground,9.02,7.7,8.2,2.7,6.4,30.04
2023-01-12,70049,55054,7,5,UPS,Ground,1.88,4.0,4.2,4.8,4.6,15.84
2023-01-12,40040,50080,6,5,OnTrac,Ground,1.05,6.6,7.5,2.0,4.1,9.39
2023-01-12,10079,30011,8,7,FedEx,Priority,0.63,9.9,4.9,2.8,2.1,21.59
2023-01-12,90027,30046,4,7,OnTrac,Ground,2.45,4.0,5.9,2.7,5.0,17.24
2023-01-12,20037,90022,8,4,FedEx,Express,2.22,5.1,5.5,4.3,2.2,50.6
2023-01-12,10035,90051,8,4,OnTrac,Priority,1.22,4.5,5.7,2.0,3.7,22.61
2023-01-12,60048,90012,6,4,UPS,Priority,8.65,11.4,6.1,2.2,2.8,28.73
2023-01-12,80072,05044,4,8,Amazon_Logistics,Express,0.96,6.2,6.4,3.1,2.6,38.46
2023-01-12,90011,20069,4,8,FedEx,Priority,3.24,6.6,6.5,3.7,2.8,36.55
2023-01-12,10081,90024,8,4,OnTrac,Express,1.83,5.6,3.0,2.0,3.4,34.59
2023-01-12,83067,80055,2,4,Amazon_Logistics,Overnight,0.79,4.0,3.5,5.7,1.2,57.7
2023-01-12,80029,90067,4,4,DHL,Express,2.61,11.4,7.8,5.4,2.6,36.1
2023-01-12,48046,33080,7,8,Regional_Express,Express,1.81,5.4,4.5,5.6,3.1,19.53
2023-01-12,50038,60058,5,6,OnTrac,Express,7.83,9.7,4.9,6.3,1.9,35.64
2023-01-12,80034,50036,4,5,LaserShip,Overnight,0.52,7.0,7.2,5.6,1.8,75.11
2023-01-12,90085,10046,4,8,LaserShip,Express,1.49,6.9,5.1,3.3,3.7,32.41
2023-01-12,50097,33073,5,8,OnTrac,Express,2.51,5.6,6.6,4.1,2.5,30.97
2023-01-12,55025,90020,5,4,USPS,Priority,3.98,7.2,5.5,6.6,3.3,16.33
2023-01-12,60088,90080,6,4,OnTrac,Ground,11.15,10.7,7.7,2.4,3.9,23.23
2023-01-12,70045,70098,7,7,DHL,Express,0.62,6.2,3.2,2.0,2.6,29.25
2023-01-12,20077,20061,8,8,LaserShip,Priority,6.34,4.9,9.4,5.6,2.9,21.18
2023-01-12,20063,83094,8,2,FedEx,Ground,0.52,6.2,3.0,2.3,6.5,28.0
2023-01-12,70060,48011,7,7,UPS,Ground,1.87,6.7,7.2,2.0,1.8,9.56
2023-01-12,90090,20083,4,8,FedEx,Overnight,1.02,10.6,4.6,4.7,1.0,109.68
2023-01-12,20088,97013,8,5,Regional_Express,Express,2.18,6.0,6.3,2.0,3.4,25.99
2023-01-12,30091,70029,7,7,DHL,Priority,3.87,4.5,7.8,4.3,1.9,21.81
2023-01-12,20012,83066,8,2,UPS,Ground,1.35,4.8,5.7,2.0,6.0,26.75
2023-01-12,70096,90011,7,4,Regional_Express,Ground,3.41,7.3,7.3,4.2,6.5,
2023-01-12,70052,33043,7,8,Amazon_Logistics,Express,1.35,5.2,5.3,3.9,2.5,23.0
2023-01-12,40052,70067,6,7,DHL,Priority,2.98,8.7,6.0,3.8,3.4,21.7
2023-01-12,60053,10062,6,8,Regional_Express,Ground,3.28,5.2,5.7,2.0,5.3,13.39
2023-01-12,48096,10049,7,8,Amazon_Logistics,Express,4.56,4.0,6.8,3.0,1.5,30.33
2023-01-12,48025,10016,7,8,Amazon_Logistics,Express,0.85,4.9,6.4,4.4,1.0,21.13
2023-01-12,20042,10027,8,8,USPS,Ground,0.38,8.5,4.9,3.9,4.4,8.43
2023-01-12,90055,60047,4,6,OnTrac,Ground,8.01,10.1,5.5,5.5,3.9,18.51
2023-01-12,10015,10048,8,8,FedEx,Overnight,3.6,7.7,4.0,4.0,1.0,106.16
2023-01-12,70018,55061,7,5,USPS,Ground,2.01,7.4,6.0,2.0,3.4,13.66
2023-01-12,10076,48082,8,7,FedEx,Ground,0.47,7.5,6.1,4.8,4.0,17.87
2023-01-12,90086,30011,4,7,Regional_Express,Ground,0.41,5.3,5.1,3.7,5.8,13.78
2023-01-12,90069,99051,4,4,Amazon_Logistics,Overnight,0.74,5.7,3.7,5.4,1.0,63.7
2023-01-12,40087,10057,6,8,FedEx,Ground,0.37,7.9,6.5,2.7,3.3,18.81
2023-01-12,40053,20054,6,8,LaserShip,Express,0.56,8.6,5.7,2.9,2.5,21.77
2023-01-12,20078,90094,8,4,Amazon_Logistics,Overnight,17.96,15.4,10.8,7.2,1.3,213.03
2023-01-12,60054,48029,6,7,USPS,Express,2.04,5.6,7.4,4.0,1.4,23.01
2023-01-12,90060,90022,4,4,USPS,Ground,0.78,6.6,6.6,4.8,2.2,9.67
2023-01-12,60063,90062,6,4,DHL,Overnight,3.21,5.2,5.7,6.1,1.7,121.66
2023-01-13,30098,60097,7,6,USPS,Ground,0.65,6.0,5.0,3.5,6.1,10.56
2023-01-13,80078,33089,4,8,OnTrac,Priority,2.14,8.7,5.0,2.3,,25.87
2023-01-13,55058,20034,5,8,FedEx,Ground,0.18,5.3,5.4,2.0,4.2,20.5
2023-01-13,10071,20027,8,8,Amazon_Logistics,Express,1.88,7.1,6.1,7.9,1.9,20.88
2023-01-13,97089,90025,5,4,OnTrac,Priority,1.04,5.9,6.4,2.0,2.9,14.42
2023-01-13,33036,10034,8,8,OnTrac,Ground,6.87,7.0,7.7,2.0,3.1,15.34
2023-01-13,40055,20097,6,8,UPS,Ground,0.62,4.5,3.0,3.9,3.8,12.44
2023-01-13,10068,20091,8,8,DHL,Ground,1.63,8.2,4.5,3.8,3.5,14.6
2023-01-13,05072,90040,8,4,UPS,Priority,7.53,10.0,7.0,3.0,3.8,36.12
2023-01-13,10011,48024,8,7,OnTrac,Express,0.85,6.9,5.1,5.6,2.5,23.08
2023-01-13,60023,50018,6,5,DHL,Overnight,5.37,13.0,7.4,6.4,1.1,126.77
2023-01-13,99059,10022,4,8,USPS,Priority,1.52,5.1,5.6,2.0,3.8,16.64
2023-01-13,55052,99015,5,4,DHL,Express,0.47,6.6,4.2,2.1,2.0,30.55
2023-01-13,90053,20090,4,8,FedEx,Ground,0.81,5.8,4.5,3.4,4.5,24.42
2023-01-13,20051,20091,8,8,LaserShip,Ground,3.18,9.1,6.0,5.3,3.5,9.42
2023-01-13,60035,70046,6,7,LaserShip,Priority,0.67,7.3,4.0,3.3,4.1,16.31
2023-01-13,20078,40029,8,6,USPS,Ground,0.6,4.0,6.9,2.1,4.4,10.18
2023-01-13,60091,30057,6,7,DHL,Ground,4.29,7.6,4.4,2.2,4.0,19.6
2023-01-13,48087,20019,7,8,DHL,Express,0.41,6.3,6.0,3.5,2.0,34.99
2023-01-13,97011,50011,5,5,USPS,Express,2.94,9.6,7.0,4.7,2.0,24.77
2023-01-13,20049,20078,8,8,OnTrac,Ground,0.7,6.3,6.3,2.4,4.8,10.8
2023-01-13,70055,10055,7,8,LaserShip,Ground,0.57,6.9,5.1,8.1,5.0,9.79
2023-01-13,10042,60061,8,6,UPS,Priority,0.54,4.0,5.3,2.0,2.8,17.27
2023-01-13,90074,10066,4,8,Amazon_Logistics,Ground,11.27,7.5,9.6,2.9,,27.54
2023-01-13,83087,70010,2,7,Regional_Express,Ground,0.27,5.5,5.8,2.0,7.4,19.82
2023-01-13,90031,97084,4,5,LaserShip,Express,2.5,5.7,3.0,2.0,4.3,27.24
2023-01-13,20098,10053,8,8,DHL,Ground,0.14,4.0,3.0,5.2,3.8,13.05
2023-01-13,50032,40023,5,6,UPS,Ground,2.08,8.4,4.7,4.0,4.8,12.81
2023-01-13,80048,20095,4,8,USPS,Ground,7.45,6.9,6.6,2.0,5.6,22.87
2023-01-13,80029,10026,4,8,LaserShip,Express,1.07,6.4,3.0,2.7,4.1,31.43
2023-01-13,10088,50048,8,5,OnTrac,Ground,3.47,6.6,5.7,7.1,7.0,17.62
2023-01-13,70071,40091,7,6,OnTrac,Ground,1.59,9.4,5.9,2.6,3.9,11.97
2023-01-13,10014,10018,8,8,FedEx,Overnight,2.42,8.1,4.1,5.5,1.3,87.83
2023-01-13,50042,20063,5,8,USPS,Express,1.65,5.5,4.4,4.1,3.4,25.66
2023-01-13,30039,10068,7,8,Regional_Express,Ground,0.77,6.4,6.3,4.5,5.6,11.55
2023-01-13,70085,48049,7,7,DHL,Express,17.1,10.0,10.3,6.6,3.0,61.89
2023-01-13,90080,70010,4,7,LaserShip,Ground,4.3,7.0,4.3,3.9,5.5,18.91
2023-01-13,10020,50021,8,5,FedEx,Express,2.68,4.0,4.2,2.0,3.7,44.34
2023-01-13,40084,20071,6,8,FedEx,Priority,1.06,5.3,5.9,2.8,3.0,21.79
2023-01-13,30084,33079,7,8,USPS,Ground,1.46,6.0,6.1,4.4,3.4,11.07
2023-01-13,70046,80039,7,4,DHL,Express,1.86,4.9,3.7,3.9,2.3,35.41
2023-01-13,80061,40091,4,6,DHL,Ground,2.56,4.0,5.7,5.7,6.0,18.02
2023-01-13,20015,10086,8,8,OnTrac,Express,5.62,5.9,3.2,8.5,2.4,28.94
